Country or Area,Item,Year,Series,Value
Italy,Transport,1999,100,160482000000000
Italy,Communication,1999,1000,19490745902.5
Italy,Communication,1999,300,16650168750
Italy,Communication,1999,200,19409483182
Italy,Communication,1999,100,37334000000000
Italy,Food and non-alcoholic beverages,1998,1000,109303548674
Italy,Food and non-alcoholic beverages,1998,300,104744952140
Italy,Food and non-alcoholic beverages,1998,200,98281231440
Italy,Food and non-alcoholic beverages,1998,100,190203000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1998,1000,29686804128
Italy,"Alcoholic beverages, tobacco and narcotics",1998,300,17080399130
Italy,"Alcoholic beverages, tobacco and narcotics",1998,200,15903257294
Italy,"Alcoholic beverages, tobacco and narcotics",1998,100,31031000000000
Italy,Clothing and footwear,1998,1000,53849459190
Italy,Clothing and footwear,1998,300,60173463930
Italy,Clothing and footwear,1998,200,62244418392
Italy,Clothing and footwear,1998,100,115401000000000
Italy,"Housing, water, electricity, gas and other fuels",1998,1000,125342850074
Italy,"Housing, water, electricity, gas and other fuels",1998,300,118961996060
Italy,"Housing, water, electricity, gas and other fuels",1998,200,124651004250
Italy,"Housing, water, electricity, gas and other fuels",1998,100,240932000000000
Italy,Transport,1998,1000,94624233700
Italy,Transport,1998,300,92412671120
Italy,Transport,1998,200,82449245198
Italy,Transport,1998,100,158235000000000
Italy,Communication,1998,1000,17286254088.5
Italy,Communication,1998,300,14732379580
Italy,Communication,1998,200,16872646893
Italy,Communication,1998,100,32963000000000
Italy,Food and non-alcoholic beverages,1997,1000,106468054150
Italy,Food and non-alcoholic beverages,1997,300,102074787380
Italy,Food and non-alcoholic beverages,1997,200,96737025312
Italy,Food and non-alcoholic beverages,1997,100,187249000000000
Italy,Food and non-alcoholic beverages,1997,30,189627000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1997,1000,28257542292
Italy,"Alcoholic beverages, tobacco and narcotics",1997,300,16172459770
Italy,"Alcoholic beverages, tobacco and narcotics",1997,200,15219468359
Italy,"Alcoholic beverages, tobacco and narcotics",1997,100,29429000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1997,30,32170000000000
Italy,Clothing and footwear,1997,1000,49958458797
Italy,Clothing and footwear,1997,300,55864436120
Italy,Clothing and footwear,1997,200,57972803380
Italy,Clothing and footwear,1997,100,110787000000000
Italy,Clothing and footwear,1997,30,106841000000000
Italy,"Housing, water, electricity, gas and other fuels",1997,1000,119305669326
Italy,"Housing, water, electricity, gas and other fuels",1997,300,113211314430
Italy,"Housing, water, electricity, gas and other fuels",1997,200,120001342788
Italy,"Housing, water, electricity, gas and other fuels",1997,100,232503000000000
Italy,"Housing, water, electricity, gas and other fuels",1997,30,221306000000000
Italy,Transport,1997,1000,90137681600
Italy,Transport,1997,300,87847668740
Italy,Transport,1997,200,78968842155
Italy,Transport,1997,100,153034000000000
Italy,Communication,1997,1000,15196525248.4
Italy,Communication,1997,300,12904989580
Italy,Communication,1997,200,14534130054
Italy,Communication,1997,100,27963000000000
Italy,Food and non-alcoholic beverages,1996,1000,104094645760
Italy,Food and non-alcoholic beverages,1996,300,99664747500
Italy,Food and non-alcoholic beverages,1996,200,95071968269
Italy,Food and non-alcoholic beverages,1996,100,184085000000000
Italy,Food and non-alcoholic beverages,1996,30,189233000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1996,1000,27321360001
Italy,"Alcoholic beverages, tobacco and narcotics",1996,300,15684117180
Italy,"Alcoholic beverages, tobacco and narcotics",1996,200,14705593745
Italy,"Alcoholic beverages, tobacco and narcotics",1996,100,28474000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1996,30,31098000000000
Italy,Clothing and footwear,1996,1000,47124226190
Italy,Clothing and footwear,1996,300,52722716140
Italy,Clothing and footwear,1996,200,54463995207
Italy,Clothing and footwear,1996,100,105457000000000
Italy,Clothing and footwear,1996,30,101526000000000
Italy,"Housing, water, electricity, gas and other fuels",1996,1000,114256549843
Italy,"Housing, water, electricity, gas and other fuels",1996,300,108401874950
Italy,"Housing, water, electricity, gas and other fuels",1996,200,115608876861
Italy,"Housing, water, electricity, gas and other fuels",1996,100,223850000000000
Italy,"Housing, water, electricity, gas and other fuels",1996,30,209912000000000
Italy,Transport,1996,1000,79776667640
Italy,Transport,1996,300,78029380900
Italy,Transport,1996,200,70110573422
Italy,Transport,1996,100,135753000000000
Italy,Communication,1996,1000,13556152923.7
Italy,Communication,1996,300,11430477200
Italy,Communication,1996,200,12625305355
Italy,Communication,1996,100,24446000000000
Italy,Food and non-alcoholic beverages,1995,1000,100238421307
Italy,Food and non-alcoholic beverages,1995,300,95783119050
Italy,Food and non-alcoholic beverages,1995,200,92095627159
Italy,Food and non-alcoholic beverages,1995,100,178322000000000
Italy,Food and non-alcoholic beverages,1995,30,184524000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1995,1000,25868791524
Italy,"Alcoholic beverages, tobacco and narcotics",1995,300,14569151450
Italy,"Alcoholic beverages, tobacco and narcotics",1995,200,13726907921
Italy,"Alcoholic beverages, tobacco and narcotics",1995,100,26579000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1995,30,29129000000000
Italy,Clothing and footwear,1995,1000,45833040355
Italy,Clothing and footwear,1995,300,51195638230
Italy,Clothing and footwear,1995,200,52784993828
Italy,Clothing and footwear,1995,100,102206000000000
Italy,Clothing and footwear,1995,30,101082000000000
Italy,"Housing, water, electricity, gas and other fuels",1995,1000,108614546794
Italy,"Housing, water, electricity, gas and other fuels",1995,300,103178612700
Italy,"Housing, water, electricity, gas and other fuels",1995,200,106848218482
Italy,"Housing, water, electricity, gas and other fuels",1995,100,206887000000000
Italy,"Housing, water, electricity, gas and other fuels",1995,30,194098000000000
Italy,Transport,1995,1000,75058149800
Italy,Transport,1995,300,73549454950
Italy,Transport,1995,200,67359407521
Italy,Transport,1995,100,130426000000000
Italy,Communication,1995,1000,12085942852
Italy,Communication,1995,300,10162671670
Italy,Communication,1995,200,11312471918
Italy,Communication,1995,100,21904000000000
Italy,Food and non-alcoholic beverages,1994,300,89865400000
Italy,Food and non-alcoholic beverages,1994,200,88329106994
Italy,Food and non-alcoholic beverages,1994,100,171029000000000
Italy,Food and non-alcoholic beverages,1994,30,174743000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1994,300,13264300000
Italy,"Alcoholic beverages, tobacco and narcotics",1994,200,13113357125
Italy,"Alcoholic beverages, tobacco and narcotics",1994,100,25391000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1994,30,27278000000000
Italy,Clothing and footwear,1994,300,49105600000
Italy,Clothing and footwear,1994,200,50289474092
Italy,Clothing and footwear,1994,100,97374000000000
Italy,Clothing and footwear,1994,30,93834000000000
Italy,"Housing, water, electricity, gas and other fuels",1994,300,94122200000
Italy,"Housing, water, electricity, gas and other fuels",1994,200,96256203939
Italy,"Housing, water, electricity, gas and other fuels",1994,100,186378000000000
Italy,"Housing, water, electricity, gas and other fuels",1994,30,175110000000000
Italy,Transport,1994,300,65377200000
Italy,Transport,1994,200,61824538933
Italy,Transport,1994,100,119709000000000
Italy,Communication,1994,300,9250900000
Italy,Communication,1994,200,10013582816
Italy,Communication,1994,100,19389000000000
Italy,Food and non-alcoholic beverages,1993,300,86453300000
Italy,Food and non-alcoholic beverages,1993,200,85844432853
Italy,Food and non-alcoholic beverages,1993,100,166218000000000
Italy,Food and non-alcoholic beverages,1993,30,169230000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1993,300,12525400000
Italy,"Alcoholic beverages, tobacco and narcotics",1993,200,12598966053
Italy,"Alcoholic beverages, tobacco and narcotics",1993,100,24395000000000
Italy,"Alcoholic beverages, tobacco and narcotics",1993,30,25876000000000
Italy,Clothing and footwear,1993,300,45318300000
Italy,Clothing and footwear,1993,200,46260077365
Italy,Clothing and footwear,1993,100,89572000000000
Italy,Clothing and footwear,1993,30,88365000000000
Italy,"Housing, water, electricity, gas and other fuels",1993,300,88652400000
Italy,"Housing, water, electricity, gas and other fuels",1993,200,89217929318
Italy,"Housing, water, electricity, gas and other fuels",1993,100,172750000000000
Italy,"Housing, water, electricity, gas and other fuels",1993,30,160907000000000
Italy,Transport,1993,300,59057900000
Italy,Transport,1993,200,56281407035
Italy,Transport,1993,100,108976000000000
Italy,Communication,1993,300,8249100000
Italy,Communication,1993,200,9038512191
Italy,Communication,1993,100,17501000000000
Luxembourg,Food and non-alcoholic beverages,2007,1000,1241987281
Luxembourg,Food and non-alcoholic beverages,2007,300,1194495507
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2007,1000,1244469439
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2007,300,1226730694
Luxembourg,Clothing and footwear,2007,1000,685614610
Luxembourg,Clothing and footwear,2007,300,510095057
Luxembourg,"Housing, water, electricity, gas and other fuels",2007,1000,3009390615
Luxembourg,"Housing, water, electricity, gas and other fuels",2007,300,3088856584
Luxembourg,Transport,2007,1000,2481763962
Luxembourg,Transport,2007,300,2473387591
Luxembourg,Communication,2007,1000,221533329
Luxembourg,Communication,2007,300,242947395
Luxembourg,Food and non-alcoholic beverages,2006,1000,1177866143
Luxembourg,Food and non-alcoholic beverages,2006,300,1125591372
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2006,1000,1233822209
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2006,300,1223451977
Luxembourg,Clothing and footwear,2006,1000,680255063
Luxembourg,Clothing and footwear,2006,300,520274542
Luxembourg,"Housing, water, electricity, gas and other fuels",2006,1000,2895425302
Luxembourg,"Housing, water, electricity, gas and other fuels",2006,300,2940964378
Luxembourg,Transport,2006,1000,2408339159
Luxembourg,Transport,2006,300,2411223108
Luxembourg,Communication,2006,1000,212089748
Luxembourg,Communication,2006,300,232402585
Luxembourg,Food and non-alcoholic beverages,2005,1000,1135172429
Luxembourg,Food and non-alcoholic beverages,2005,300,1070545560
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2005,1000,1368029611
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2005,300,1354999993
Luxembourg,Clothing and footwear,2005,1000,649036993
Luxembourg,Clothing and footwear,2005,300,528493773
Luxembourg,"Housing, water, electricity, gas and other fuels",2005,1000,2752186210
Luxembourg,"Housing, water, electricity, gas and other fuels",2005,300,2788379190
Luxembourg,Transport,2005,1000,2342461509
Luxembourg,Transport,2005,300,2278905090
Luxembourg,Communication,2005,1000,199704727
Luxembourg,Communication,2005,300,229119347
Luxembourg,Food and non-alcoholic beverages,2004,1000,1103410369
Luxembourg,Food and non-alcoholic beverages,2004,300,1041148002
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2004,1000,1423226490
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2004,300,1414028452
Luxembourg,Clothing and footwear,2004,1000,646938241
Luxembourg,Clothing and footwear,2004,300,510369803
Luxembourg,"Housing, water, electricity, gas and other fuels",2004,1000,2635013078
Luxembourg,"Housing, water, electricity, gas and other fuels",2004,300,2666991365
Luxembourg,Transport,2004,1000,2127484638
Luxembourg,Transport,2004,300,2170394116
Luxembourg,Communication,2004,1000,191154497
Luxembourg,Communication,2004,300,234184098
Luxembourg,Food and non-alcoholic beverages,2003,1000,1090532653
Luxembourg,Food and non-alcoholic beverages,2003,300,1026541717
Luxembourg,Food and non-alcoholic beverages,2003,200,1131666886
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2003,1000,1211620912
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2003,300,1199076214
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2003,200,1297801498
Luxembourg,Clothing and footwear,2003,1000,623911452
Luxembourg,Clothing and footwear,2003,300,503959196
Luxembourg,Clothing and footwear,2003,200,521983654
Luxembourg,"Housing, water, electricity, gas and other fuels",2003,1000,2534538558
Luxembourg,"Housing, water, electricity, gas and other fuels",2003,300,2549092585
Luxembourg,"Housing, water, electricity, gas and other fuels",2003,200,2498032195
Luxembourg,Transport,2003,1000,1852789356
Luxembourg,Transport,2003,300,1950834077
Luxembourg,Transport,2003,200,2162892194
Luxembourg,Communication,2003,1000,178048536
Luxembourg,Communication,2003,300,221437460
Luxembourg,Communication,2003,200,197837273
Luxembourg,Food and non-alcoholic beverages,2002,1000,1014742975
Luxembourg,Food and non-alcoholic beverages,2002,300,1104976169
Luxembourg,Food and non-alcoholic beverages,2002,200,1076749584
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2002,1000,1259319996
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2002,300,1297906844
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2002,200,1328532483
Luxembourg,Clothing and footwear,2002,1000,618917341
Luxembourg,Clothing and footwear,2002,300,500121036
Luxembourg,Clothing and footwear,2002,200,539640176
Luxembourg,"Housing, water, electricity, gas and other fuels",2002,1000,2434642234
Luxembourg,"Housing, water, electricity, gas and other fuels",2002,300,2425028234
Luxembourg,"Housing, water, electricity, gas and other fuels",2002,200,2432862703
Luxembourg,Transport,2002,1000,1759867174
Luxembourg,Transport,2002,300,1911130316
Luxembourg,Transport,2002,200,2073407681
Luxembourg,Communication,2002,1000,176123062
Luxembourg,Communication,2002,300,192550765
Luxembourg,Communication,2002,200,198160827
Luxembourg,Food and non-alcoholic beverages,2001,1000,958555196
Luxembourg,Food and non-alcoholic beverages,2001,300,1025471626
Luxembourg,Food and non-alcoholic beverages,2001,200,1046305135
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2001,1000,1060712679
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2001,300,1036312578
Luxembourg,"Alcoholic beverages, tobacco and narcotics",2001,200,1046132246
Luxembourg,Clothing and footwear,2001,1000,578408082
Luxembourg,Clothing and footwear,2001,300,472559053
Luxembourg,Clothing and footwear,2001,200,544287830
Luxembourg,"Housing, water, electricity, gas and other fuels",2001,1000,2261245411
Luxembourg,"Housing, water, electricity, gas and other fuels",2001,300,2238625818
Luxembourg,"Housing, water, electricity, gas and other fuels",2001,200,2247323214
